------------------------------------------------------------
 Model:        na/Downloads/OTPSnc/Model_tpxo9_v1
 Constituents included: m2  s2  n2  k2  k1  o1  p1  q1  
 
     Lat       Lon        mm.dd.yyyy hh:mm:ss     z(m)   Depth(m)
   -23.8667   35.3767     11.05.2011 14:00:00    -0.034   184.574
   -23.8667   35.3767     11.05.2011 15:00:00    -0.270   184.574
   -23.8667   35.3767     11.05.2011 16:00:00    -0.440   184.574
   -23.8667   35.3767     11.05.2011 17:00:00    -0.498   184.574
   -23.8667   35.3767     11.05.2011 18:00:00    -0.429   184.574
   -23.8667   35.3767     11.05.2011 19:00:00    -0.249   184.574
   -23.8667   35.3767     11.05.2011 20:00:00    -0.003   184.574
   -23.8667   35.3767     11.05.2011 21:00:00     0.248   184.574
   -23.8667   35.3767     11.05.2011 22:00:00     0.438   184.574
   -23.8667   35.3767     11.05.2011 23:00:00     0.515   184.574
   -23.8667   35.3767     11.06.2011 00:00:00     0.456   184.574
   -23.8667   35.3767     11.06.2011 01:00:00     0.272   184.574
   -23.8667   35.3767     11.06.2011 02:00:00     0.006   184.574
   -23.8667   35.3767     11.06.2011 03:00:00    -0.275   184.574
   -23.8667   35.3767     11.06.2011 04:00:00    -0.499   184.574
   -23.8667   35.3767     11.06.2011 05:00:00    -0.606   184.574
   -23.8667   35.3767     11.06.2011 06:00:00    -0.564   184.574
   -23.8667   35.3767     11.06.2011 07:00:00    -0.378   184.574
   -23.8667   35.3767     11.06.2011 08:00:00    -0.090   184.574
   -23.8667   35.3767     11.06.2011 09:00:00     0.230   184.574
   -23.8667   35.3767     11.06.2011 10:00:00     0.502   184.574
   -23.8667   35.3767     11.06.2011 11:00:00     0.658   184.574
   -23.8667   35.3767     11.06.2011 12:00:00     0.654   184.574
   -23.8667   35.3767     11.06.2011 13:00:00     0.490   184.574
   -23.8667   35.3767     11.06.2011 14:00:00     0.204   184.574
   -23.8667   35.3767     11.06.2011 15:00:00    -0.134   184.574
   -23.8667   35.3767     11.06.2011 16:00:00    -0.438   184.574
   -23.8667   35.3767     11.06.2011 17:00:00    -0.630   184.574
   -23.8667   35.3767     11.06.2011 18:00:00    -0.661   184.574
   -23.8667   35.3767     11.06.2011 19:00:00    -0.521   184.574
   -23.8667   35.3767     11.06.2011 20:00:00    -0.244   184.574
   -23.8667   35.3767     11.06.2011 21:00:00     0.100   184.574
   -23.8667   35.3767     11.06.2011 22:00:00     0.421   184.574
   -23.8667   35.3767     11.06.2011 23:00:00     0.635   184.574
   -23.8667   35.3767     11.07.2011 00:00:00     0.684   184.574
   -23.8667   35.3767     11.07.2011 01:00:00     0.550   184.574
   -23.8667   35.3767     11.07.2011 02:00:00     0.265   184.574
   -23.8667   35.3767     11.07.2011 03:00:00    -0.100   184.574
   -23.8667   35.3767     11.07.2011 04:00:00    -0.452   184.574
   -23.8667   35.3767     11.07.2011 05:00:00    -0.698   184.574
   -23.8667   35.3767     11.07.2011 06:00:00    -0.773   184.574
   -23.8667   35.3767     11.07.2011 07:00:00    -0.652   184.574
   -23.8667   35.3767     11.07.2011 08:00:00    -0.361   184.574
   -23.8667   35.3767     11.07.2011 09:00:00     0.029   184.574
   -23.8667   35.3767     11.07.2011 10:00:00     0.421   184.574
   -23.8667   35.3767     11.07.2011 11:00:00     0.714   184.574
   -23.8667   35.3767     11.07.2011 12:00:00     0.833   184.574
   -23.8667   35.3767     11.07.2011 13:00:00     0.744   184.574
   -23.8667   35.3767     11.07.2011 14:00:00     0.468   184.574
   -23.8667   35.3767     11.07.2011 15:00:00     0.073   184.574
   -23.8667   35.3767     11.07.2011 16:00:00    -0.341   184.574
   -23.8667   35.3767     11.07.2011 17:00:00    -0.668   184.574
   -23.8667   35.3767     11.07.2011 18:00:00    -0.823   184.574
   -23.8667   35.3767     11.07.2011 19:00:00    -0.764   184.574
   -23.8667   35.3767     11.07.2011 20:00:00    -0.506   184.574
   -23.8667   35.3767     11.07.2011 21:00:00    -0.114   184.574
   -23.8667   35.3767     11.07.2011 22:00:00     0.311   184.574
   -23.8667   35.3767     11.07.2011 23:00:00     0.659   184.574
   -23.8667   35.3767     11.08.2011 00:00:00     0.836   184.574
   -23.8667   35.3767     11.08.2011 01:00:00     0.794   184.574
   -23.8667   35.3767     11.08.2011 02:00:00     0.541   184.574
   -23.8667   35.3767     11.08.2011 03:00:00     0.138   184.574
   -23.8667   35.3767     11.08.2011 04:00:00    -0.311   184.574
   -23.8667   35.3767     11.08.2011 05:00:00    -0.690   184.574
   -23.8667   35.3767     11.08.2011 06:00:00    -0.900   184.574
   -23.8667   35.3767     11.08.2011 07:00:00    -0.882   184.574
   -23.8667   35.3767     11.08.2011 08:00:00    -0.637   184.574
   -23.8667   35.3767     11.08.2011 09:00:00    -0.224   184.574
   -23.8667   35.3767     11.08.2011 10:00:00     0.252   184.574
   -23.8667   35.3767     11.08.2011 11:00:00     0.672   184.574
   -23.8667   35.3767     11.08.2011 12:00:00     0.925   184.574
   -23.8667   35.3767     11.08.2011 13:00:00     0.946   184.574
   -23.8667   35.3767     11.08.2011 14:00:00     0.728   184.574
   -23.8667   35.3767     11.08.2011 15:00:00     0.324   184.574
   -23.8667   35.3767     11.08.2011 16:00:00    -0.164   184.574
   -23.8667   35.3767     11.08.2011 17:00:00    -0.609   184.574
   -23.8667   35.3767     11.08.2011 18:00:00    -0.897   184.574
   -23.8667   35.3767     11.08.2011 19:00:00    -0.953   184.574
   -23.8667   35.3767     11.08.2011 20:00:00    -0.761   184.574
   -23.8667   35.3767     11.08.2011 21:00:00    -0.369   184.574
   -23.8667   35.3767     11.08.2011 22:00:00     0.122   184.574
   -23.8667   35.3767     11.08.2011 23:00:00     0.585   184.574
   -23.8667   35.3767     11.09.2011 00:00:00     0.898   184.574
   -23.8667   35.3767     11.09.2011 01:00:00     0.978   184.574
   -23.8667   35.3767     11.09.2011 02:00:00     0.801   184.574
   -23.8667   35.3767     11.09.2011 03:00:00     0.411   184.574
   -23.8667   35.3767     11.09.2011 04:00:00    -0.094   184.574
   -23.8667   35.3767     11.09.2011 05:00:00    -0.583   184.574
   -23.8667   35.3767     11.09.2011 06:00:00    -0.929   184.574
   -23.8667   35.3767     11.09.2011 07:00:00    -1.041   184.574
   -23.8667   35.3767     11.09.2011 08:00:00    -0.886   184.574
   -23.8667   35.3767     11.09.2011 09:00:00    -0.502   184.574
   -23.8667   35.3767     11.09.2011 10:00:00     0.015   184.574
   -23.8667   35.3767     11.09.2011 11:00:00     0.533   184.574
   -23.8667   35.3767     11.09.2011 12:00:00     0.919   184.574
   -23.8667   35.3767     11.09.2011 13:00:00     1.073   184.574
   -23.8667   35.3767     11.09.2011 14:00:00     0.953   184.574
   -23.8667   35.3767     11.09.2011 15:00:00     0.590   184.574
   -23.8667   35.3767     11.09.2011 16:00:00     0.075   184.574
   -23.8667   35.3767     11.09.2011 17:00:00    -0.459   184.574
   -23.8667   35.3767     11.09.2011 18:00:00    -0.874   184.574
   -23.8667   35.3767     11.09.2011 19:00:00    -1.063   184.574
   -23.8667   35.3767     11.09.2011 20:00:00    -0.976   184.574
   -23.8667   35.3767     11.09.2011 21:00:00    -0.633   184.574
   -23.8667   35.3767     11.09.2011 22:00:00    -0.124   184.574
   -23.8667   35.3767     11.09.2011 23:00:00     0.420   184.574
   -23.8667   35.3767     11.10.2011 00:00:00     0.858   184.574
   -23.8667   35.3767     11.10.2011 01:00:00     1.075   184.574
   -23.8667   35.3767     11.10.2011 02:00:00     1.013   184.574
   -23.8667   35.3767     11.10.2011 03:00:00     0.685   184.574
   -23.8667   35.3767     11.10.2011 04:00:00     0.176   184.574
   -23.8667   35.3767     11.10.2011 05:00:00    -0.386   184.574
   -23.8667   35.3767     11.10.2011 06:00:00    -0.854   184.574
   -23.8667   35.3767     11.10.2011 07:00:00    -1.106   184.574
   -23.8667   35.3767     11.10.2011 08:00:00    -1.076   184.574
   -23.8667   35.3767     11.10.2011 09:00:00    -0.770   184.574
   -23.8667   35.3767     11.10.2011 10:00:00    -0.264   184.574
   -23.8667   35.3767     11.10.2011 11:00:00     0.312   184.574
   -23.8667   35.3767     11.10.2011 12:00:00     0.810   184.574
   -23.8667   35.3767     11.10.2011 13:00:00     1.101   184.574
   -23.8667   35.3767     11.10.2011 14:00:00     1.111   184.574
   -23.8667   35.3767     11.10.2011 15:00:00     0.836   184.574
   -23.8667   35.3767     11.10.2011 16:00:00     0.346   184.574
   -23.8667   35.3767     11.10.2011 17:00:00    -0.233   184.574
   -23.8667   35.3767     11.10.2011 18:00:00    -0.751   184.574
   -23.8667   35.3767     11.10.2011 19:00:00    -1.075   184.574
   -23.8667   35.3767     11.10.2011 20:00:00    -1.119   184.574
   -23.8667   35.3767     11.10.2011 21:00:00    -0.872   184.574
   -23.8667   35.3767     11.10.2011 22:00:00    -0.398   184.574
   -23.8667   35.3767     11.10.2011 23:00:00     0.182   184.574
   -23.8667   35.3767     11.11.2011 00:00:00     0.717   184.574
   -23.8667   35.3767     11.11.2011 01:00:00     1.068   184.574
   -23.8667   35.3767     11.11.2011 02:00:00     1.144   184.574
   -23.8667   35.3767     11.11.2011 03:00:00     0.923   184.574
   -23.8667   35.3767     11.11.2011 04:00:00     0.462   184.574
   -23.8667   35.3767     11.11.2011 05:00:00    -0.122   184.574
   -23.8667   35.3767     11.11.2011 06:00:00    -0.678   184.574
   -23.8667   35.3767     11.11.2011 07:00:00    -1.062   184.574
   -23.8667   35.3767     11.11.2011 08:00:00    -1.174   184.574
   -23.8667   35.3767     11.11.2011 09:00:00    -0.986   184.574
   -23.8667   35.3767     11.11.2011 10:00:00    -0.545   184.574
   -23.8667   35.3767     11.11.2011 11:00:00     0.037   184.574
   -23.8667   35.3767     11.11.2011 12:00:00     0.609   184.574
   -23.8667   35.3767     11.11.2011 13:00:00     1.024   184.574
   -23.8667   35.3767     11.11.2011 14:00:00     1.175   184.574
   -23.8667   35.3767     11.11.2011 15:00:00     1.024   184.574
   -23.8667   35.3767     11.11.2011 16:00:00     0.609   184.574
   -23.8667   35.3767     11.11.2011 17:00:00     0.038   184.574
   -23.8667   35.3767     11.11.2011 18:00:00    -0.543   184.574
   -23.8667   35.3767     11.11.2011 19:00:00    -0.982   184.574
   -23.8667   35.3767     11.11.2011 20:00:00    -1.166   184.574
   -23.8667   35.3767     11.11.2011 21:00:00    -1.048   184.574
   -23.8667   35.3767     11.11.2011 22:00:00    -0.658   184.574
   -23.8667   35.3767     11.11.2011 23:00:00    -0.097   184.574
   -23.8667   35.3767     11.12.2011 00:00:00     0.491   184.574
   -23.8667   35.3767     11.12.2011 01:00:00     0.953   184.574
   -23.8667   35.3767     11.12.2011 02:00:00     1.170   184.574
   -23.8667   35.3767     11.12.2011 03:00:00     1.085   184.574
   -23.8667   35.3767     11.12.2011 04:00:00     0.721   184.574
   -23.8667   35.3767     11.12.2011 05:00:00     0.171   184.574
   -23.8667   35.3767     11.12.2011 06:00:00    -0.424   184.574
   -23.8667   35.3767     11.12.2011 07:00:00    -0.910   184.574
   -23.8667   35.3767     11.12.2011 08:00:00    -1.162   184.574
   -23.8667   35.3767     11.12.2011 09:00:00    -1.116   184.574
   -23.8667   35.3767     11.12.2011 10:00:00    -0.784   184.574
   -23.8667   35.3767     11.12.2011 11:00:00    -0.252   184.574
   -23.8667   35.3767     11.12.2011 12:00:00     0.344   184.574
   -23.8667   35.3767     11.12.2011 13:00:00     0.848   184.574
   -23.8667   35.3767     11.12.2011 14:00:00     1.132   184.574
   -23.8667   35.3767     11.12.2011 15:00:00     1.124   184.574
   -23.8667   35.3767     11.12.2011 16:00:00     0.825   184.574
   -23.8667   35.3767     11.12.2011 17:00:00     0.315   184.574
   -23.8667   35.3767     11.12.2011 18:00:00    -0.276   184.574
   -23.8667   35.3767     11.12.2011 19:00:00    -0.794   184.574
   -23.8667   35.3767     11.12.2011 20:00:00    -1.106   184.574
   -23.8667   35.3767     11.12.2011 21:00:00    -1.132   184.574
   -23.8667   35.3767     11.12.2011 22:00:00    -0.866   184.574
   -23.8667   35.3767     11.12.2011 23:00:00    -0.376   184.574
   -23.8667   35.3767     11.13.2011 00:00:00     0.210   184.574
   -23.8667   35.3767     11.13.2011 01:00:00     0.742   184.574
   -23.8667   35.3767     11.13.2011 02:00:00     1.083   184.574
   -23.8667   35.3767     11.13.2011 03:00:00     1.145   184.574
   -23.8667   35.3767     11.13.2011 04:00:00     0.914   184.574
   -23.8667   35.3767     11.13.2011 05:00:00     0.449   184.574
   -23.8667   35.3767     11.13.2011 06:00:00    -0.129   184.574
   -23.8667   35.3767     11.13.2011 07:00:00    -0.671   184.574
   -23.8667   35.3767     11.13.2011 08:00:00    -1.038   184.574
   -23.8667   35.3767     11.13.2011 09:00:00    -1.138   184.574
   -23.8667   35.3767     11.13.2011 10:00:00    -0.945   184.574
   -23.8667   35.3767     11.13.2011 11:00:00    -0.511   184.574
   -23.8667   35.3767     11.13.2011 12:00:00     0.052   184.574
   -23.8667   35.3767     11.13.2011 13:00:00     0.598   184.574
   -23.8667   35.3767     11.13.2011 14:00:00     0.986   184.574
   -23.8667   35.3767     11.13.2011 15:00:00     1.118   184.574
   -23.8667   35.3767     11.13.2011 16:00:00     0.962   184.574
   -23.8667   35.3767     11.13.2011 17:00:00     0.557   184.574
   -23.8667   35.3767     11.13.2011 18:00:00     0.011   184.574
   -23.8667   35.3767     11.13.2011 19:00:00    -0.537   184.574
   -23.8667   35.3767     11.13.2011 20:00:00    -0.945   184.574
   -23.8667   35.3767     11.13.2011 21:00:00    -1.109   184.574
   -23.8667   35.3767     11.13.2011 22:00:00    -0.987   184.574
   -23.8667   35.3767     11.13.2011 23:00:00    -0.613   184.574
   -23.8667   35.3767     11.14.2011 00:00:00    -0.083   184.574
   -23.8667   35.3767     11.14.2011 01:00:00     0.466   184.574
   -23.8667   35.3767     11.14.2011 02:00:00     0.893   184.574
   -23.8667   35.3767     11.14.2011 03:00:00     1.091   184.574
   -23.8667   35.3767     11.14.2011 04:00:00     1.009   184.574
   -23.8667   35.3767     11.14.2011 05:00:00     0.671   184.574
   -23.8667   35.3767     11.14.2011 06:00:00     0.165   184.574
   -23.8667   35.3767     11.14.2011 07:00:00    -0.378   184.574
   -23.8667   35.3767     11.14.2011 08:00:00    -0.820   184.574
   -23.8667   35.3767     11.14.2011 09:00:00    -1.047   184.574
   -23.8667   35.3767     11.14.2011 10:00:00    -1.004   184.574
   -23.8667   35.3767     11.14.2011 11:00:00    -0.704   184.574
   -23.8667   35.3767     11.14.2011 12:00:00    -0.226   184.574
   -23.8667   35.3767     11.14.2011 13:00:00     0.306   184.574
   -23.8667   35.3767     11.14.2011 14:00:00     0.755   184.574
   -23.8667   35.3767     11.14.2011 15:00:00     1.005   184.574
   -23.8667   35.3767     11.14.2011 16:00:00     0.996   184.574
   -23.8667   35.3767     11.14.2011 17:00:00     0.729   184.574
   -23.8667   35.3767     11.14.2011 18:00:00     0.276   184.574
   -23.8667   35.3767     11.14.2011 19:00:00    -0.245   184.574
   -23.8667   35.3767     11.14.2011 20:00:00    -0.702   184.574
   -23.8667   35.3767     11.14.2011 21:00:00    -0.978   184.574
   -23.8667   35.3767     11.14.2011 22:00:00    -1.003   184.574
   -23.8667   35.3767     11.14.2011 23:00:00    -0.773   184.574
   -23.8667   35.3767     11.15.2011 00:00:00    -0.348   184.574
   -23.8667   35.3767     11.15.2011 01:00:00     0.162   184.574
   -23.8667   35.3767     11.15.2011 02:00:00     0.626   184.574
   -23.8667   35.3767     11.15.2011 03:00:00     0.928   184.574
   -23.8667   35.3767     11.15.2011 04:00:00     0.992   184.574
   -23.8667   35.3767     11.15.2011 05:00:00     0.805   184.574
   -23.8667   35.3767     11.15.2011 06:00:00     0.417   184.574
   -23.8667   35.3767     11.15.2011 07:00:00    -0.071   184.574
   -23.8667   35.3767     11.15.2011 08:00:00    -0.533   184.574
   -23.8667   35.3767     11.15.2011 09:00:00    -0.852   184.574
   -23.8667   35.3767     11.15.2011 10:00:00    -0.949   184.574
   -23.8667   35.3767     11.15.2011 11:00:00    -0.802   184.574
   -23.8667   35.3767     11.15.2011 12:00:00    -0.451   184.574
   -23.8667   35.3767     11.15.2011 13:00:00     0.012   184.574
   -23.8667   35.3767     11.15.2011 14:00:00     0.466   184.574
   -23.8667   35.3767     11.15.2011 15:00:00     0.796   184.574
   -23.8667   35.3767     11.15.2011 16:00:00     0.918   184.574
   -23.8667   35.3767     11.15.2011 17:00:00     0.803   184.574
   -23.8667   35.3767     11.15.2011 18:00:00     0.484   184.574
   -23.8667   35.3767     11.15.2011 19:00:00     0.041   184.574
   -23.8667   35.3767     11.15.2011 20:00:00    -0.409   184.574
   -23.8667   35.3767     11.15.2011 21:00:00    -0.754   184.574
   -23.8667   35.3767     11.15.2011 22:00:00    -0.907   184.574
   -23.8667   35.3767     11.15.2011 23:00:00    -0.830   184.574
   -23.8667   35.3767     11.16.2011 00:00:00    -0.547   184.574
   -23.8667   35.3767     11.16.2011 01:00:00    -0.129   184.574
   -23.8667   35.3767     11.16.2011 02:00:00     0.316   184.574
   -23.8667   35.3767     11.16.2011 03:00:00     0.675   184.574
   -23.8667   35.3767     11.16.2011 04:00:00     0.861   184.574
   -23.8667   35.3767     11.16.2011 05:00:00     0.829   184.574
   -23.8667   35.3767     11.16.2011 06:00:00     0.592   184.574
   -23.8667   35.3767     11.16.2011 07:00:00     0.212   184.574
   -23.8667   35.3767     11.16.2011 08:00:00    -0.213   184.574
   -23.8667   35.3767     11.16.2011 09:00:00    -0.574   184.574
   -23.8667   35.3767     11.16.2011 10:00:00    -0.781   184.574
   -23.8667   35.3767     11.16.2011 11:00:00    -0.785   184.574
   -23.8667   35.3767     11.16.2011 12:00:00    -0.589   184.574
   -23.8667   35.3767     11.16.2011 13:00:00    -0.245   184.574
   -23.8667   35.3767     11.16.2011 14:00:00     0.155   184.574
   -23.8667   35.3767     11.16.2011 15:00:00     0.511   184.574
   -23.8667   35.3767     11.16.2011 16:00:00     0.731   184.574
   -23.8667   35.3767     11.16.2011 17:00:00     0.762   184.574
